record_timestamp,name,stationcode,ebike,mechanical,coordonnees_geo,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,geometry.type,geometry.coordinates,lat,lng
2024-04-16T12:27:00.395Z,Pyrénées - Dagorno,20011,0,0,"[48.855425770695085, 2.4051643162965775]",2024-04-16T12:14:49+00:00,0,20,20,1,1,Paris,OUI,Point,"[2.4051643162965775, 48.855425770695085]",48.855425770695085,2.4051643162965775
2024-04-16T12:27:00.395Z,Crimée - Ourcq,19001,0,1,"[48.894104140316, 2.3729460884673]",2024-04-16T12:22:04+00:00,1,54,56,1,1,Paris,OUI,Point,"[2.3729460884673, 48.894104140316]",48.894104140316,2.3729460884673
2024-04-16T12:27:00.395Z,Flandre - Ourcq,19007,3,1,"[48.89260159189023, 2.3790915682911873]",2024-04-16T12:20:44+00:00,4,24,30,1,1,Paris,OUI,Point,"[2.3790915682911873, 48.89260159189023]",48.89260159189023,2.3790915682911873
2024-04-16T12:27:00.395Z,Point du Jour - Jean Jaurès,21016,1,3,"[48.828753141436465, 2.245911467014621]",2024-04-16T12:19:16+00:00,4,35,40,1,1,Boulogne-Billancourt,OUI,Point,"[2.245911467014621, 48.828753141436465]",48.828753141436465,2.245911467014621
2024-04-16T12:27:00.395Z,Geoffroy-Saint-Hilaire - Saint-Marcel,5105,3,7,"[48.83907826424974, 2.356877340669728]",2024-04-16T12:21:27+00:00,10,6,17,1,1,Paris,OUI,Point,"[2.356877340669728, 48.83907826424974]",48.83907826424974,2.356877340669728
2024-04-16T12:27:00.395Z,Saint-Maur - République,11018,4,3,"[48.864185861455, 2.3783174157143]",2024-04-16T12:20:05+00:00,7,31,38,1,1,Paris,OUI,Point,"[2.3783174157143, 48.864185861455]",48.864185861455,2.3783174157143
2024-04-16T12:27:00.395Z,Saint-Marcel - Hôpital,13013,4,11,"[48.83950442458303, 2.360989417022932]",2024-04-16T12:19:50+00:00,15,5,21,1,1,Paris,OUI,Point,"[2.360989417022932, 48.83950442458303]",48.83950442458303,2.360989417022932
2024-04-16T12:27:00.395Z,Bertrand Sincholle - Henri Barbusse,21107,5,11,"[48.89925982394349, 2.3042294383049016]",2024-04-16T12:21:05+00:00,16,7,23,1,1,Clichy,OUI,Point,"[2.3042294383049016, 48.89925982394349]",48.89925982394349,2.3042294383049016
2024-04-16T12:27:00.395Z,Place d'Italie - Soeur Rosalie,13008,3,4,"[48.831908520394, 2.3546943448098]",2024-04-16T12:16:26+00:00,7,44,52,1,1,Paris,OUI,Point,"[2.3546943448098, 48.831908520394]",48.831908520394,2.3546943448098
2024-04-16T12:27:00.395Z,Général Michel Bizot - Claude Decaen,12039,2,14,"[48.83481262982544, 2.400927788127704]",2024-04-16T12:20:26+00:00,16,21,38,1,1,Paris,OUI,Point,"[2.400927788127704, 48.83481262982544]",48.83481262982544,2.400927788127704
2024-04-16T12:27:00.395Z,Ivry - Baudricourt,13037,0,1,"[48.824695995415006, 2.363106073577468]",2024-04-16T12:17:53+00:00,1,19,20,1,1,Paris,OUI,Point,"[2.363106073577468, 48.824695995415006]",48.824695995415006,2.363106073577468
2024-04-16T12:27:00.395Z,Marcel Monge - Marcel Dassault,21511,17,11,"[48.86096384533371, 2.2246733296048142]",2024-04-16T12:19:46+00:00,28,18,46,1,1,Suresnes,OUI,Point,"[2.2246733296048142, 48.86096384533371]",48.86096384533371,2.2246733296048142
2024-04-16T12:27:00.395Z,Verdun - Pierre et Marie Curie,42027,5,7,"[48.812822398263286, 2.3707106709480286]",2024-04-16T12:22:22+00:00,12,13,26,1,1,Ivry-sur-Seine,OUI,Point,"[2.3707106709480286, 48.812822398263286]",48.812822398263286,2.3707106709480286
2024-04-16T12:27:00.395Z,Paul Valery - Victor Hugo,16104,6,3,"[48.87137406080164, 2.2887128591537476]",2024-04-16T12:15:33+00:00,9,25,35,1,1,Paris,OUI,Point,"[2.2887128591537476, 48.87137406080164]",48.87137406080164,2.2887128591537476
2024-04-16T12:27:00.395Z,Etienne Dolet - Place Maurice Chevalier,20033,1,0,"[48.86798303359366, 2.3851405311143026]",2024-04-16T12:18:03+00:00,1,32,33,1,1,Paris,OUI,Point,"[2.3851405311143026, 48.86798303359366]",48.86798303359366,2.3851405311143026
2024-04-16T12:27:00.395Z,Temple - Jean-Pierre Timbaud,11040,2,17,"[48.86446597201, 2.3660597205162]",2024-04-16T12:21:35+00:00,19,17,36,1,1,Paris,OUI,Point,"[2.3660597205162, 48.86446597201]",48.86446597201,2.3660597205162
2024-04-16T12:27:00.395Z,Convention - Campus de Bobigny,30005,11,17,"[48.914920058264, 2.4172238067445]",2024-04-16T12:21:28+00:00,28,2,32,1,1,Bobigny,OUI,Point,"[2.4172238067445, 48.914920058264]",48.914920058264,2.4172238067445
2024-04-16T12:27:00.395Z,Alfred de Vigny - Place du Général Brocard,8044,10,0,"[48.87836138361425, 2.305254448220567]",2024-04-16T12:21:45+00:00,10,23,33,1,1,Paris,OUI,Point,"[2.305254448220567, 48.87836138361425]",48.87836138361425,2.305254448220567
2024-04-16T12:27:00.395Z,Résistance - Romain Rolland,51007,10,0,"[48.950873482371, 2.2310190077797]",2024-04-16T12:22:09+00:00,10,17,28,1,1,Argenteuil,OUI,Point,"[2.2310190077797, 48.950873482371]",48.950873482371,2.2310190077797
2024-04-16T12:27:00.395Z,Temple - Charlot,11038,3,19,"[48.865709343796, 2.3652737250724]",2024-04-16T12:21:35+00:00,22,23,45,1,1,Paris,OUI,Point,"[2.3652737250724, 48.865709343796]",48.865709343796,2.3652737250724
2024-04-16T12:27:00.395Z,Claude Debussy - Marc Bloch,21112,11,27,"[48.910388180512, 2.3117771744728]",2024-04-16T12:21:20+00:00,38,17,56,1,1,Clichy,OUI,Point,"[2.3117771744728, 48.910388180512]",48.910388180512,2.3117771744728
2024-04-16T12:27:00.395Z,Louis Armand - Bernard Palissy,26010,0,0,"[48.916925546419, 2.3124207955211]",2023-01-25T14:17:38+00:00,0,0,0,0,0,Asnières-sur-Seine,NON,Point,"[2.3124207955211, 48.916925546419]",48.916925546419,2.3124207955211
2024-04-16T12:27:00.395Z,Gare du Nord - Dunkerque,10028,2,2,"[48.880423508429, 2.3527636751533]",2024-04-16T12:20:47+00:00,4,23,29,1,1,Paris,OUI,Point,"[2.3527636751533, 48.880423508429]",48.880423508429,2.3527636751533
2024-04-16T12:27:00.395Z,René Boulanger - Lancry,10001,9,11,"[48.8685433, 2.3600032]",2024-04-16T12:22:10+00:00,20,42,62,1,1,Paris,OUI,Point,"[2.3600032, 48.8685433]",48.8685433,2.3600032
2024-04-16T12:27:00.395Z,Paul Doumer - Stalingrad,41101,0,2,"[48.806518992199, 2.3368880152702]",2024-04-16T12:15:43+00:00,2,22,24,1,1,Arcueil,OUI,Point,"[2.3368880152702, 48.806518992199]",48.806518992199,2.3368880152702
2024-04-16T12:27:00.395Z,Ménilmontant - Père Lachaise,20030,8,1,"[48.863287291502, 2.3869940266013]",2024-04-16T12:22:16+00:00,9,32,41,1,1,Paris,OUI,Point,"[2.3869940266013, 48.863287291502]",48.863287291502,2.3869940266013
2024-04-16T12:27:00.395Z,Musée d'Orsay,7007,10,54,"[48.85972615790874, 2.325860448181629]",2024-04-16T12:22:00+00:00,64,0,65,1,1,Paris,OUI,Point,"[2.325860448181629, 48.85972615790874]",48.85972615790874,2.325860448181629
2024-04-16T12:27:00.395Z,Payenne - Square George Caïn,3201,3,4,"[48.8578329, 2.3622643]",2024-04-16T12:21:49+00:00,7,17,24,1,1,Paris,OUI,Point,"[2.3622643, 48.8578329]",48.8578329,2.3622643
2024-04-16T12:27:00.395Z,Georges Pompidou - Verdun,21508,3,7,"[48.875481, 2.232443]",2024-04-16T12:20:34+00:00,10,16,26,1,1,Suresnes,OUI,Point,"[2.232443, 48.875481]",48.875481,2.232443
2024-04-16T12:27:00.395Z,Félix Faure - Lourmel,15032,1,32,"[48.83868901709515, 2.2818081825971603]",2024-04-16T12:20:57+00:00,33,24,58,1,1,Paris,OUI,Point,"[2.2818081825971603, 48.83868901709515]",48.83868901709515,2.2818081825971603
2024-04-16T12:27:00.395Z,Gambetta - Saint Fargeau,20037,0,0,"[48.871244610447015, 2.4039056897163396]",2024-04-16T12:20:30+00:00,0,23,24,1,1,Paris,OUI,Point,"[2.4039056897163396, 48.871244610447015]",48.871244610447015,2.4039056897163396
2024-04-16T12:27:00.395Z,Macdonald - Césaria Evora,19045,12,6,"[48.89883, 2.37933]",2024-04-16T12:21:07+00:00,18,48,67,1,1,Paris,OUI,Point,"[2.37933, 48.89883]",48.89883,2.37933
2024-04-16T12:27:00.395Z,Chevaleret - Tolbiac,13053,3,14,"[48.82941, 2.375934]",2024-04-16T12:22:18+00:00,17,4,21,1,1,Paris,OUI,Point,"[2.375934, 48.82941]",48.82941,2.375934
2024-04-16T12:27:00.395Z,Saint-Lazare - Place d'Estienne d'Orves,9029,10,18,"[48.8768345, 2.3329067]",2024-04-16T12:21:05+00:00,28,10,39,1,1,Paris,OUI,Point,"[2.3329067, 48.8768345]",48.8768345,2.3329067
2024-04-16T12:27:00.395Z,Nungesser - Santé,41212,4,2,"[48.852335, 2.448967]",2024-04-16T12:21:17+00:00,6,15,22,1,1,Fontenay-sous-Bois,OUI,Point,"[2.448967, 48.852335]",48.852335,2.448967
2024-04-16T12:27:00.395Z,Jean Mermoz - Champs-Elysées,8031,25,7,"[48.869689856852, 2.3107324540615]",2024-04-16T12:22:03+00:00,32,0,33,1,1,Paris,OUI,Point,"[2.3107324540615, 48.869689856852]",48.869689856852,2.3107324540615
2024-04-16T12:27:00.395Z,Lamarck - Saint-Ouen,18203,0,0,"[48.891334555236, 2.3272445342326]",2024-04-16T12:14:03+00:00,0,40,40,0,1,Paris,NON,Point,"[2.3272445342326, 48.891334555236]",48.891334555236,2.3272445342326
2024-04-16T12:27:00.395Z,Carpeaux - Place Jacques Froment,18018,1,1,"[48.8906542, 2.3309428]",2024-04-16T12:21:24+00:00,2,15,19,1,1,Paris,OUI,Point,"[2.3309428, 48.8906542]",48.8906542,2.3309428
2024-04-16T12:27:00.395Z,Jemmapes - Ecluses Saint-Martin,10025,1,0,"[48.87748519186726, 2.3660067468881607]",2024-04-16T12:20:00+00:00,1,13,15,1,1,Paris,OUI,Point,"[2.3660067468881607, 48.87748519186726]",48.87748519186726,2.3660067468881607
2024-04-16T12:27:00.395Z,Jean Jaurès - Place du Dr Roux,22305,2,11,"[48.927567032796, 2.2947337017374]",2024-04-16T12:21:22+00:00,13,21,35,1,1,Gennevilliers,OUI,Point,"[2.2947337017374, 48.927567032796]",48.927567032796,2.2947337017374
2024-04-16T12:27:00.395Z,Place du Colonel Fabien,10038,2,1,"[48.87756832086, 2.3698791861534]",2024-04-16T12:20:02+00:00,3,24,27,1,1,Paris,OUI,Point,"[2.3698791861534, 48.87756832086]",48.87756832086,2.3698791861534
2024-04-16T12:27:00.395Z,Charles de Gaulle - Madrid,22005,14,5,"[48.884432270368, 2.2608044743538]",2024-04-16T12:21:31+00:00,19,3,22,1,1,Neuilly-sur-Seine,OUI,Point,"[2.2608044743538, 48.884432270368]",48.884432270368,2.2608044743538
2024-04-16T12:27:00.395Z,Gare de Lyon - Roland Barthes,12106,6,58,"[48.84395729494058, 2.3790882155299187]",2024-04-16T12:22:22+00:00,64,4,68,1,1,Paris,OUI,Point,"[2.3790882155299187, 48.84395729494058]",48.84395729494058,2.3790882155299187
2024-04-16T12:27:00.395Z,Guy Môquet - Jean Moulin,32023,13,1,"[48.940931521020836, 2.363948999931771]",2024-04-16T12:21:28+00:00,14,16,30,1,1,Saint-Denis,OUI,Point,"[2.363948999931771, 48.940931521020836]",48.940931521020836,2.363948999931771
2024-04-16T12:27:00.395Z,Division Leclerc - Kléber,23203,0,0,"[48.798666226364, 2.2833752789972]",2024-04-16T12:18:41+00:00,0,25,25,1,1,Châtillon,OUI,Point,"[2.2833752789972, 48.798666226364]",48.798666226364,2.2833752789972
2024-04-16T12:27:00.395Z,Gare Saint-Lazare - Place de Budapest,9035,23,6,"[48.877753, 2.327339]",2024-04-16T12:19:42+00:00,29,15,44,1,1,Paris,OUI,Point,"[2.327339, 48.877753]",48.877753,2.327339
2024-04-16T12:27:00.395Z,Adrien Lesesne - Docteur Bauer,34005,0,1,"[48.90263867304635, 2.348248063431511]",2024-04-16T12:21:05+00:00,1,28,30,1,1,Saint-Ouen-sur-Seine,OUI,Point,"[2.348248063431511, 48.90263867304635]",48.90263867304635,2.348248063431511
2024-04-16T12:27:00.395Z,Porte de Clichy - Place des Nations Unies,17127,1,12,"[48.896737263309504, 2.310542999196392]",2024-04-16T12:21:02+00:00,13,27,40,1,1,Paris,OUI,Point,"[2.310542999196392, 48.896737263309504]",48.896737263309504,2.310542999196392
2024-04-16T12:27:00.395Z,Marceau Delorme - Pierre Brossolette,26009,0,1,"[48.91206062860357, 2.295897423568745]",2024-04-16T12:18:58+00:00,1,24,28,1,1,Asnières-sur-Seine,OUI,Point,"[2.295897423568745, 48.91206062860357]",48.91206062860357,2.295897423568745
2024-04-16T12:27:00.395Z,Garibaldi - Gabriel Péri,34008,12,13,"[48.905741911394, 2.3316044208059]",2024-04-16T12:21:54+00:00,25,4,30,1,1,Saint-Ouen-sur-Seine,OUI,Point,"[2.3316044208059, 48.905741911394]",48.905741911394,2.3316044208059
2024-04-16T12:27:00.395Z,Bateliers - Quai de Seine,34012,3,9,"[48.915817585516, 2.3239533298594]",2024-04-16T12:17:54+00:00,12,12,26,1,1,Saint-Ouen-sur-Seine,OUI,Point,"[2.3239533298594, 48.915817585516]",48.915817585516,2.3239533298594
2024-04-16T12:27:00.395Z,Roland Garros - Jean Bouin,23204,3,0,"[48.809460857173, 2.2853198638301]",2024-04-16T12:14:51+00:00,3,25,28,1,1,Châtillon,OUI,Point,"[2.2853198638301, 48.809460857173]",48.809460857173,2.2853198638301
2024-04-16T12:27:00.395Z,Gare RER,31301,15,2,"[48.896280181078, 2.4581568985227]",2024-04-16T12:21:29+00:00,17,13,30,1,1,Noisy-le-Sec,OUI,Point,"[2.4581568985227, 48.896280181078]",48.896280181078,2.4581568985227
2024-04-16T12:27:00.395Z,Simone Signoret - Paris,31303,4,1,"[48.903600624712865, 2.465406596265139]",2024-04-16T12:21:14+00:00,5,22,28,1,1,Noisy-le-Sec,OUI,Point,"[2.465406596265139, 48.903600624712865]",48.903600624712865,2.465406596265139
2024-04-16T12:27:00.395Z,Gare de l'Est - Chateau Landon,10026,2,1,"[48.879305, 2.362424]",2024-04-16T12:22:24+00:00,3,54,59,1,1,Paris,OUI,Point,"[2.362424, 48.879305]",48.879305,2.362424
2024-04-16T12:27:00.395Z,Jonquière - Docteur Paul Brousse,17010,3,3,"[48.894799816683985, 2.318705212173216]",2024-04-16T12:21:11+00:00,6,32,40,1,1,Paris,OUI,Point,"[2.318705212173216, 48.894799816683985]",48.894799816683985,2.318705212173216
2024-04-16T12:27:00.395Z,Ordener - Poissonniers,18023,1,2,"[48.891213890844654, 2.351288666219873]",2024-04-16T12:22:19+00:00,3,31,35,1,1,Paris,OUI,Point,"[2.351288666219873, 48.891213890844654]",48.891213890844654,2.351288666219873
2024-04-16T12:27:00.395Z,Ruisseau - Ordener,18026,1,1,"[48.89299462568024, 2.340144887566567]",2024-04-16T12:16:02+00:00,2,33,35,1,1,Paris,OUI,Point,"[2.340144887566567, 48.89299462568024]",48.89299462568024,2.340144887566567
2024-04-16T12:27:00.395Z,Place Balard,15056,15,22,"[48.836395736424, 2.2784192115068]",2024-04-16T12:22:01+00:00,37,3,22,1,1,Paris,OUI,Point,"[2.2784192115068, 48.836395736424]",48.836395736424,2.2784192115068
2024-04-16T12:27:00.395Z,Madeleine Vionnet,33019,30,8,"[48.902519074064, 2.3740895837545]",2024-04-16T12:22:04+00:00,38,7,34,1,1,Aubervilliers,OUI,Point,"[2.3740895837545, 48.902519074064]",48.902519074064,2.3740895837545
2024-04-16T12:27:00.395Z,Gare d'Austerlitz,13014,0,0,"[48.842524, 2.364044]",2023-12-17T14:56:26+00:00,0,0,0,0,1,Paris,NON,Point,"[2.364044, 48.842524]",48.842524,2.364044
2024-04-16T12:27:00.395Z,Saint-Jacques - Soufflot,5201,5,6,"[48.846280383395, 2.3430785379567]",2024-04-16T12:20:31+00:00,11,4,16,1,1,Paris,OUI,Point,"[2.3430785379567, 48.846280383395]",48.846280383395,2.3430785379567
2024-04-16T12:27:00.395Z,Suzanne Masson,31201,0,0,"[48.923306888013, 2.3847292397611]",2024-03-19T07:03:24+00:00,0,37,37,0,0,La Courneuve,NON,Point,"[2.3847292397611, 48.923306888013]",48.923306888013,2.3847292397611
2024-04-16T12:27:00.395Z,Volontaires - Lecourbe,15013,0,3,"[48.84351378799, 2.3065522313118]",2024-04-16T12:18:44+00:00,3,26,31,1,1,Paris,OUI,Point,"[2.3065522313118, 48.84351378799]",48.84351378799,2.3065522313118
2024-04-16T12:27:00.395Z,Place du Moulin de Javel,15058,29,34,"[48.84021670922, 2.2716060653329]",2024-04-16T12:22:25+00:00,63,0,45,1,1,Paris,OUI,Point,"[2.2716060653329, 48.84021670922]",48.84021670922,2.2716060653329
2024-04-16T12:27:00.395Z,Daumesnil - Picpus,12010,3,5,"[48.8374688, 2.401765]",2024-04-16T12:17:18+00:00,8,13,21,1,1,Paris,OUI,Point,"[2.401765, 48.8374688]",48.8374688,2.401765
2024-04-16T12:27:00.395Z,Bercy - Villot,12105,5,24,"[48.841795009027, 2.3767850184816]",2024-04-16T12:22:27+00:00,29,7,33,1,1,Paris,OUI,Point,"[2.3767850184816, 48.841795009027]",48.841795009027,2.3767850184816
2024-04-16T12:27:00.395Z,Place de la Nation - Taillebourg,11014,4,17,"[48.8488408, 2.3973043]",2024-04-16T12:20:51+00:00,21,25,47,1,1,Paris,OUI,Point,"[2.3973043, 48.8488408]",48.8488408,2.3973043
2024-04-16T12:27:00.395Z,Faubourg Du Temple - Republique,11037,7,28,"[48.867872484749, 2.3648982158072]",2024-04-16T12:21:42+00:00,35,3,38,1,1,Paris,OUI,Point,"[2.3648982158072, 48.867872484749]",48.867872484749,2.3648982158072
2024-04-16T12:27:00.395Z,Enfants du Paradis - Peupliers,21021,29,21,"[48.833122686454, 2.2571459412575]",2024-04-16T12:22:27+00:00,50,0,40,1,1,Boulogne-Billancourt,OUI,Point,"[2.2571459412575, 48.833122686454]",48.833122686454,2.2571459412575
2024-04-16T12:27:00.395Z,Jean Jaurès - Ouvrières Pivéreuses,35001,0,0,"[48.910423437526, 2.3995766043663]",2023-12-24T01:54:03+00:00,0,0,0,0,1,Pantin,NON,Point,"[2.3995766043663, 48.910423437526]",48.910423437526,2.3995766043663
2024-04-16T12:27:00.395Z,Jean Jaurès - Presles,35002,0,0,"[48.907134414988, 2.3960057280531]",2023-12-21T20:31:21+00:00,0,0,0,0,1,Pantin,NON,Point,"[2.3960057280531, 48.907134414988]",48.907134414988,2.3960057280531
2024-04-16T12:27:00.395Z,Alexandre Dumas - Voltaire,11102,9,19,"[48.852888670365, 2.3891476408096]",2024-04-16T12:19:39+00:00,28,28,59,1,1,Paris,OUI,Point,"[2.3891476408096, 48.852888670365]",48.852888670365,2.3891476408096
2024-04-16T12:27:00.395Z,Fabre d'Eglantine - Place de la Nation,12157,8,8,"[48.8471116, 2.3956204]",2024-04-16T12:21:00+00:00,16,49,68,1,1,Paris,OUI,Point,"[2.3956204, 48.8471116]",48.8471116,2.3956204
2024-04-16T12:27:00.395Z,Richard Lenoir - Voltaire,11011,5,17,"[48.86164273878, 2.3727491497993]",2024-04-16T12:21:34+00:00,22,2,25,1,1,Paris,OUI,Point,"[2.3727491497993, 48.86164273878]",48.86164273878,2.3727491497993
2024-04-16T12:27:00.395Z,Clichy - Douai,18044,1,1,"[48.883687771522, 2.328063700029]",2024-04-16T12:22:26+00:00,2,30,32,1,1,Paris,OUI,Point,"[2.328063700029, 48.883687771522]",48.883687771522,2.328063700029
2024-04-16T12:27:00.395Z,Ecole Militaire - Place Joffre,7111,0,13,"[48.852060203583, 2.3017993569374]",2024-04-16T12:20:24+00:00,13,12,26,1,1,Paris,OUI,Point,"[2.3017993569374, 48.852060203583]",48.852060203583,2.3017993569374
2024-04-16T12:27:00.395Z,Fédération - Suffren,15105,2,15,"[48.852828153442, 2.2978776320815]",2024-04-16T12:20:50+00:00,17,7,25,1,1,Paris,OUI,Point,"[2.2978776320815, 48.852828153442]",48.852828153442,2.2978776320815
2024-04-16T12:27:00.395Z,Colisée - Champs-Elysées,8039,8,8,"[48.870475399387, 2.3076190799475]",2024-04-16T12:22:11+00:00,16,1,24,1,1,Paris,OUI,Point,"[2.3076190799475, 48.870475399387]",48.870475399387,2.3076190799475
2024-04-16T12:27:00.395Z,Place Joffre - Frédéric le Play,7109,7,27,"[48.853754486938, 2.3044242337346]",2024-04-16T12:19:01+00:00,34,4,38,1,1,Paris,OUI,Point,"[2.3044242337346, 48.853754486938]",48.853754486938,2.3044242337346
2024-04-16T12:27:00.395Z,Traktir - Foch,16103,11,1,"[48.872755334614, 2.2915497802487]",2024-04-16T12:20:00+00:00,12,9,22,1,1,Paris,OUI,Point,"[2.2915497802487, 48.872755334614]",48.872755334614,2.2915497802487
2024-04-16T12:27:00.395Z,Place de la République - Temple,3004,6,6,"[48.867211201859, 2.3635464370545]",2024-04-16T12:22:16+00:00,12,4,18,1,1,Paris,OUI,Point,"[2.3635464370545, 48.867211201859]",48.867211201859,2.3635464370545
2024-04-16T12:27:00.395Z,Diderot - Pierre Bourdan,12107,2,4,"[48.847648620797, 2.3902582749724]",2024-04-16T12:21:58+00:00,6,14,21,1,1,Paris,OUI,Point,"[2.3902582749724, 48.847648620797]",48.847648620797,2.3902582749724
2024-04-16T12:27:00.395Z,Westermeyer - Paul Vaillant-Couturier,42004,6,35,"[48.819116181578764, 2.3966637253761296]",2024-04-16T12:19:57+00:00,41,1,25,1,1,Ivry-sur-Seine,OUI,Point,"[2.3966637253761296, 48.819116181578764]",48.819116181578764,2.3966637253761296
2024-04-16T12:27:00.395Z,Saint-Antoine Sévigné,4010,7,6,"[48.8550222, 2.3612322]",2024-04-16T12:20:34+00:00,13,14,26,1,1,Paris,OUI,Point,"[2.3612322, 48.8550222]",48.8550222,2.3612322
2024-04-16T12:27:00.395Z,Aristide Briand - Place de la Résistance,21302,3,17,"[48.82124248401006, 2.2511002421379094]",2024-04-16T12:19:55+00:00,20,5,25,1,1,Issy-les-Moulineaux,OUI,Point,"[2.2511002421379094, 48.82124248401006]",48.82124248401006,2.2511002421379094
2024-04-16T12:27:00.395Z,Clichy - Place Blanche,18043,5,0,"[48.883601088297, 2.3332237824798]",2024-04-16T12:21:11+00:00,5,15,20,1,1,Paris,OUI,Point,"[2.3332237824798, 48.883601088297]",48.883601088297,2.3332237824798
2024-04-16T12:27:00.395Z,Place Charles Vallin,15122,2,0,"[48.835523812041, 2.3025986552238]",2024-04-16T12:22:01+00:00,2,23,26,1,1,Paris,OUI,Point,"[2.3025986552238, 48.835523812041]",48.835523812041,2.3025986552238
2024-04-16T12:27:00.395Z,Mairie de Rosny-sous-Bois,31104,22,2,"[48.871256519012, 2.4865807592869]",2024-04-16T12:22:01+00:00,24,3,30,1,1,Rosny-sous-Bois,OUI,Point,"[2.4865807592869, 48.871256519012]",48.871256519012,2.4865807592869
2024-04-16T12:27:00.395Z,Toudouze - Clauzel,9020,1,0,"[48.87929591733507, 2.3373600840568547]",2024-04-16T12:22:18+00:00,1,20,21,1,1,Paris,OUI,Point,"[2.3373600840568547, 48.87929591733507]",48.87929591733507,2.3373600840568547
2024-04-16T12:27:00.395Z,Jourdan - Stade Charléty,14014,2,2,"[48.819428333369, 2.3433353751898]",2024-04-16T12:17:48+00:00,4,55,60,1,1,Paris,OUI,Point,"[2.3433353751898, 48.819428333369]",48.819428333369,2.3433353751898
2024-04-16T12:27:00.395Z,Messine - Place Du Pérou,8026,8,1,"[48.875448033960744, 2.315508019010038]",2024-04-16T12:21:50+00:00,9,2,12,1,1,Paris,OUI,Point,"[2.315508019010038, 48.875448033960744]",48.875448033960744,2.315508019010038
2024-04-16T12:27:00.395Z,Le Brun - Gobelins,13007,6,2,"[48.835092787824, 2.3534681351338]",2024-04-16T12:21:12+00:00,8,40,48,1,1,Paris,OUI,Point,"[2.3534681351338, 48.835092787824]",48.835092787824,2.3534681351338
2024-04-16T12:27:00.395Z,Saint-Sulpice,6003,4,13,"[48.85165383178419, 2.3308077827095985]",2024-04-16T12:21:50+00:00,17,4,21,1,1,Paris,OUI,Point,"[2.3308077827095985, 48.85165383178419]",48.85165383178419,2.3308077827095985
2024-04-16T12:27:00.395Z,Pierre et Marie Curie - Maurice Thorez,42016,7,5,"[48.81580226360801, 2.376804985105991]",2024-04-16T12:21:16+00:00,12,15,27,1,1,Ivry-sur-Seine,OUI,Point,"[2.376804985105991, 48.81580226360801]",48.81580226360801,2.376804985105991
2024-04-16T12:27:00.395Z,Bois de Vincennes - Gare,41301,5,18,"[48.836022242886884, 2.4708339950830287]",2024-04-16T12:21:05+00:00,23,25,50,1,1,Nogent-sur-Marne,OUI,Point,"[2.4708339950830287, 48.836022242886884]",48.836022242886884,2.4708339950830287
2024-04-16T12:27:00.395Z,Beaux-Arts - Bonaparte,6021,10,7,"[48.856451985395786, 2.334851883351803]",2024-04-16T12:20:36+00:00,17,2,20,1,1,Paris,OUI,Point,"[2.334851883351803, 48.856451985395786]",48.856451985395786,2.334851883351803
2024-04-16T12:27:00.395Z,Jean Rostand - Paul Vaillant Couturier,30002,18,8,"[48.908168131015, 2.4530601033354]",2024-04-16T12:19:34+00:00,26,14,40,1,1,Bobigny,OUI,Point,"[2.4530601033354, 48.908168131015]",48.908168131015,2.4530601033354
2024-04-16T12:27:00.395Z,Grande Armée - Brunel,17038,25,6,"[48.876116, 2.288124]",2024-04-16T12:20:46+00:00,31,28,62,1,1,Paris,OUI,Point,"[2.288124, 48.876116]",48.876116,2.288124
2024-04-16T12:27:00.395Z,Bracion - Périphérique,15202,1,1,"[48.826103771275, 2.3004549373748]",2024-04-16T12:22:13+00:00,2,27,30,1,1,Paris,OUI,Point,"[2.3004549373748, 48.826103771275]",48.826103771275,2.3004549373748
2024-04-16T12:27:00.395Z,Square Boucicaut,7003,13,27,"[48.851296433665276, 2.325061820447445]",2024-04-16T12:22:22+00:00,40,19,60,1,1,Paris,OUI,Point,"[2.325061820447445, 48.851296433665276]",48.851296433665276,2.325061820447445
2024-04-16T12:27:00.395Z,Guersant - Gouvion-Saint-Cyr,17041,1,1,"[48.88287775178599, 2.287667370814871]",2024-04-16T12:19:57+00:00,2,34,36,1,1,Paris,OUI,Point,"[2.287667370814871, 48.88287775178599]",48.88287775178599,2.287667370814871
2024-04-16T12:27:00.395Z,Thouin - Cardinal Lemoine,5016,11,4,"[48.84504716661511, 2.3494647851273465]",2024-04-16T12:21:37+00:00,15,1,17,1,1,Paris,OUI,Point,"[2.3494647851273465, 48.84504716661511]",48.84504716661511,2.3494647851273465
2024-04-16T12:27:00.395Z,Froment - Bréguet,11025,7,24,"[48.8570414504784, 2.37289470306807]",2024-04-16T12:19:03+00:00,31,9,43,1,1,Paris,OUI,Point,"[2.37289470306807, 48.8570414504784]",48.8570414504784,2.37289470306807
2024-04-16T12:27:00.395Z,Croulebarde - Corvisart,13101,1,0,"[48.830981659316855, 2.3481646925210953]",2024-04-16T12:22:02+00:00,1,31,34,1,1,Paris,OUI,Point,"[2.3481646925210953, 48.830981659316855]",48.830981659316855,2.3481646925210953
2024-04-16T12:27:00.395Z,Bir Hakeim,15026,11,22,"[48.853844054333514, 2.289705348222022]",2024-04-16T12:22:25+00:00,33,0,33,1,1,Paris,OUI,Point,"[2.289705348222022, 48.853844054333514]",48.853844054333514,2.289705348222022
